# ghfkdsjgbfkadrjehbgfadrg
2 | 34 | 530 | 81.66
2 | 35 | 559 | 88.4
2 | 36 | 574 | 99.76
2 | 37 | 309 | 95.24
2 | 38 | 446 | 98.68
2 | 39 | 466 | 63.04
2 | 40 | 477 | 93.61
2 | 41 | 309 | 93.76
2 | 42 | 348 | 67.14
2 | 43 | 342 | 86.15
2 | 44 | 504 | 73.46
2 | 45 | 488 | 70.85
2 | 46 | 503 | 84.66
2 | 47 | 556 | 92.56
2 | 48 | 416 | 60.97
2 | 49 | 586 | 82.59
2 | 50 | 408 | 90.27
2 | 51 | 347 | 70.81
2 | 52 | 441 | 65.51
2 | 53 | 314 | 93.41
2 | 54 | 397 | 97.42
2 | 55 | 336 | 72.34
2 | 56 | 408 | 79.4
2 | 57 | 383 | 85.73
2 | 58 | 299 | 64.73
2 | 59 | 518 | 82.13
2 | 60 | 565 | 74.24
2 | 61 | 459 | 84.46
2 | 62 | 356 | 84.83
2 | 63 | 448 | 83.15
2 | 64 | 305 | 92.82
2 | 65 | 548 | 78.29
2 | 66 | 506 | 86.65
2 | 67 | 585 | 75.55
2 | 68 | 417 | 84.84
2 | 69 | 317 | 91.48
2 | 70 | 497 | 88.59
2 | 71 | 314 | 95.68
2 | 72 | 344 | 74.38
2 | 73 | 561 | 87.1
2 | 74 | 312 | 87.9
2 | 75 | 564 | 61.22
2 | 76 | 408 | 93.45
2 | 77 | 320 | 87.05
2 | 78 | 368 | 85.81
2 | 79 | 457 | 65.56
2 | 80 | 586 | 68.09
2 | 81 | 583 | 74.07
2 | 82 | 579 | 88.64
2 | 83 | 415 | 77.94
2 | 84 | 408 | 62.26
2 | 85 | 516 | 97.56
2 | 86 | 590 | 71.58
2 | 87 | 564 | 75.5
2 | 88 | 306 | 89.56
2 | 89 | 383 | 97.6
2 | 90 | 447 | 85.15
2 | 91 | 522 | 79.01
2 | 92 | 421 | 94.1
2 | 93 | 306 | 90.8
2 | 94 | 510 | 83.38
2 | 95 | 452 | 66.52
2 | 96 | 469 | 78.98
2 | 97 | 530 | 86.27
2 | 98 | 552 | 98.45
2 | 99 | 495 | 96.9
2 | 100 | 516 | 84.7
2 | 101 | 395 | 62.09
2 | 102 | 311 | 78.01
2 | 103 | 322 | 70.43
2 | 104 | 568 | 69.67
2 | 105 | 502 | 89.73
2 | 106 | 474 | 79.78
2 | 107 | 581 | 63.97
2 | 108 | 336 | 80.88
2 | 109 | 542 | 88.39
2 | 110 | 419 | 61.9
2 | 111 | 381 | 65.5
2 | 112 | 303 | 65.57
2 | 113 | 446 | 80.96
2 | 114 | 364 | 98.41
2 | 115 | 582 | 76.14
2 | 116 | 359 | 63.03
2 | 117 | 340 | 90
2 | 118 | 344 | 85.53
2 | 119 | 439 | 67.34
2 | 120 | 407 | 90.75
2 | 121 | 481 | 74.76
2 | 122 | 480 | 87.9
2 | 123 | 481 | 96.56
2 | 124 | 525 | 80.13
2 | 125 | 407 | 89.29
2 | 126 | 451 | 82.81
2 | 127 | 480 | 77.16
2 | 128 | 428 | 84.46
2 | 129 | 393 | 96.67
2 | 130 | 403 | 76.26
2 | 131 | 536 | 66.29
2 | 132 | 527 | 75.53
2 | 133 | 405 | 86.11
2 | 134 | 583 | 66.11
2 | 135 | 408 | 79.19
2 | 136 | 315 | 84.82
2 | 137 | 589 | 67.15
2 | 138 | 315 | 76.04
2 | 139 | 506 | 79.16
2 | 140 | 521 | 71.9
2 | 141 | 313 | 79.28
2 | 142 | 361 | 77.77
2 | 143 | 328 | 89.59
2 | 144 | 337 | 74.47
2 | 145 | 374 | 75.35
2 | 146 | 419 | 100
2 | 147 | 576 | 87.61
2 | 148 | 519 | 73.48
2 | 149 | 417 | 93.8
2 | 150 | 461 | 68.9
2 | 151 | 329 | 68.62
2 | 152 | 401 | 71.56
2 | 153 | 572 | 87.12
2 | 154 | 583 | 98.2
2 | 155 | 459 | 96.76
2 | 156 | 582 | 94.04
2 | 157 | 400 | 83.27
2 | 158 | 569 | 86.19
2 | 159 | 506 | 78.31
2 | 160 | 384 | 99.27
2 | 161 | 545 | 61.68
2 | 162 | 501 | 62.25
2 | 163 | 419 | 93.62
2 | 164 | 410 | 88.74
2 | 165 | 493 | 67
2 | 166 | 544 | 77.57
2 | 167 | 429 | 77.44
2 | 168 | 571 | 77.06
2 | 169 | 460 | 61.6
2 | 170 | 417 | 72.51
2 | 171 | 313 | 88.47
2 | 172 | 569 | 98.25
2 | 173 | 449 | 71.45
2 | 174 | 576 | 77.42
2 | 175 | 466 | 76.12
2 | 176 | 430 | 87.18
2 | 177 | 526 | 70.58
2 | 178 | 328 | 74.11
2 | 179 | 414 | 95.51
2 | 180 | 382 | 83.35
2 | 181 | 500 | 95.44
2 | 182 | 476 | 62.24
2 | 183 | 394 | 61.75
2 | 184 | 526 | 79.49
2 | 185 | 504 | 83.44
2 | 186 | 341 | 97.38
2 | 187 | 528 | 89.75
2 | 188 | 574 | 98.27
2 | 189 | 374 | 88.66
2 | 190 | 554 | 97.39
2 | 191 | 356 | 78.61
2 | 192 | 360 | 87.92
2 | 193 | 514 | 83.1
2 | 194 | 381 | 88.65
2 | 195 | 498 | 67.22
2 | 196 | 430 | 61.2
2 | 197 | 554 | 63.15
2 | 198 | 525 | 85.89
2 | 199 | 402 | 92.93
2 | 200 | 391 | 81.98
2 | 201 | 397 | 88.83
2 | 202 | 430 | 87.17
2 | 203 | 372 | 65.46
2 | 204 | 458 | 69.99
2 | 205 | 550 | 67.04
2 | 206 | 346 | 79.82
2 | 207 | 436 | 85.59
2 | 208 | 376 | 66.39
2 | 209 | 448 | 70.49
2 | 210 | 475 | 93.79
2 | 211 | 542 | 91.41
2 | 212 | 478 | 61.67
2 | 213 | 547 | 80.32
2 | 214 | 301 | 85.35
2 | 215 | 586 | 64.42
2 | 216 | 536 | 92.34
2 | 217 | 590 | 93.12
2 | 218 | 512 | 67.43
2 | 219 | 569 | 73.68
2 | 220 | 423 | 63.67
2 | 221 | 530 | 62.01
2 | 222 | 316 | 61.94
2 | 223 | 341 | 98.2
2 | 224 | 331 | 93.48
2 | 225 | 485 | 66.62
2 | 226 | 411 | 94.84
2 | 227 | 397 | 86.19
2 | 228 | 409 | 95.4
2 | 229 | 508 | 68.36
2 | 230 | 475 | 66.75
2 | 231 | 502 | 84.25
2 | 232 | 575 | 69.98
2 | 233 | 519 | 84.83
2 | 234 | 400 | 69.67
2 | 235 | 586 | 60.35
2 | 236 | 434 | 68.17
2 | 237 | 392 | 91.51
2 | 238 | 573 | 64.75
2 | 239 | 532 | 91.84
2 | 240 | 302 | 73.98
2 | 241 | 475 | 68.68
2 | 242 | 324 | 66.49
2 | 243 | 338 | 92.6
2 | 244 | 381 | 81.96
2 | 245 | 591 | 78.29
2 | 246 | 481 | 95.59
2 | 247 | 305 | 93.31
2 | 248 | 486 | 99.71
2 | 249 | 396 | 77.96
3 | 0 | 721 | 85.6
3 | 1 | 964 | 64.61
3 | 2 | 750 | 87.17
3 | 3 | 713 | 78.49
3 | 4 | 899 | 97.81
3 | 5 | 814 | 64.9
3 | 6 | 716 | 71.43
3 | 7 | 702 | 66.09
3 | 8 | 912 | 94.37
3 | 9 | 1044 | 62.88
3 | 10 | 760 | 89.67
3 | 11 | 691 | 82.38
3 | 12 | 603 | 61.27
3 | 13 | 725 | 89.51
3 | 14 | 644 | 92.7
3 | 15 | 927 | 62.62
3 | 16 | 1034 | 60.97
3 | 17 | 780 | 95
3 | 18 | 906 | 87.51
3 | 19 | 909 | 76.73
3 | 20 | 716 | 68.57
3 | 21 | 979 | 63.21
3 | 22 | 586 | 90.03
3 | 23 | 994 | 97.79
3 | 24 | 564 | 86.13
3 | 25 | 700 | 89.52
3 | 26 | 962 | 97.4
3 | 27 | 991 | 99.12
3 | 28 | 640 | 76.2
3 | 29 | 941 | 97.63
3 | 30 | 574 | 74.38
3 | 31 | 1071 | 73.89
3 | 32 | 802 | 68.92
3 | 33 | 902 | 96.4
3 | 34 | 945 | 79.47
3 | 35 | 764 | 79.91
3 | 36 | 690 | 96.23
3 | 37 | 599 | 80.32
3 | 38 | 737 | 93.64
3 | 39 | 640 | 77.74
3 | 40 | 938 | 72.06
3 | 41 | 681 | 95.15
3 | 42 | 875 | 98.37
3 | 43 | 1066 | 71.41
3 | 44 | 543 | 89.38
3 | 45 | 908 | 64.97
3 | 46 | 719 | 79.46
3 | 47 | 1035 | 78.99
3 | 48 | 744 | 82.85
3 | 49 | 925 | 67.74
3 | 50 | 955 | 69.14
3 | 51 | 988 | 73.95
3 | 52 | 1065 | 90.11
3 | 53 | 574 | 93.6
3 | 54 | 765 | 81.71
3 | 55 | 551 | 88.71
3 | 56 | 814 | 75.21
3 | 57 | 794 | 83.12
3 | 58 | 789 | 86.06
3 | 59 | 1016 | 78.07
3 | 60 | 782 | 94.61
3 | 61 | 826 | 62.81
3 | 62 | 804 | 73.84
3 | 63 | 627 | 62.74
3 | 64 | 947 | 88.83
3 | 65 | 1029 | 70.57
3 | 66 | 802 | 62.79
3 | 67 | 627 | 72.69
3 | 68 | 610 | 92.55
3 | 69 | 747 | 95.99
3 | 70 | 806 | 82.33
3 | 71 | 616 | 84.44
3 | 72 | 833 | 91.08
3 | 73 | 656 | 88.88
3 | 74 | 673 | 62.07
3 | 75 | 1022 | 98.6
3 | 76 | 751 | 73.12
3 | 77 | 865 | 93.64
3 | 78 | 852 | 83.72
3 | 79 | 881 | 91.27
3 | 80 | 812 | 77.54
3 | 81 | 596 | 68.27
3 | 82 | 785 | 63.27
3 | 83 | 909 | 76.8
3 | 84 | 894 | 86.42
3 | 85 | 1034 | 63.7
3 | 86 | 948 | 82.26
3 | 87 | 585 | 99.89
3 | 88 | 740 | 76.83
3 | 89 | 981 | 92.24
3 | 90 | 849 | 86.06
3 | 91 | 846 | 71.3
3 | 92 | 589 | 90.8
3 | 93 | 1021 | 84.12
3 | 94 | 1059 | 71.64
3 | 95 | 879 | 94.03
3 | 96 | 1057 | 95.72
3 | 97 | 698 | 96.21
3 | 98 | 1044 | 78.49
3 | 99 | 992 | 95.94
3 | 100 | 882 | 87.02
3 | 101 | 904 | 79.51
3 | 102 | 759 | 74
3 | 103 | 968 | 70
3 | 104 | 849 | 90
3 | 105 | 910 | 70.25
3 | 106 | 802 | 67.74
3 | 107 | 724 | 64.56
3 | 108 | 1035 | 89.95
3 | 109 | 593 | 83.94
3 | 110 | 997 | 99.54
3 | 111 | 613 | 64.08
3 | 112 | 1053 | 97.22
3 | 113 | 588 | 62.54
3 | 114 | 954 | 81.88
3 | 115 | 843 | 94.32
3 | 116 | 593 | 98.65
3 | 117 | 864 | 72.04
3 | 118 | 979 | 79.92
3 | 119 | 585 | 76.55
3 | 120 | 824 | 76.79
3 | 121 | 893 | 91.01
3 | 122 | 566 | 80.81
3 | 123 | 983 | 61.5
3 | 124 | 619 | 75.55
3 | 125 | 954 | 90.3
3 | 126 | 888 | 78.92
3 | 127 | 801 | 96.67
3 | 128 | 690 | 93.48
3 | 129 | 931 | 79.85
3 | 130 | 819 | 64.85
3 | 131 | 706 | 79.4
3 | 132 | 804 | 75.61
3 | 133 | 775 | 70.64
3 | 134 | 936 | 93.38
3 | 135 | 639 | 83.39
3 | 136 | 939 | 89.86
3 | 137 | 791 | 68.16
3 | 138 | 647 | 99
3 | 139 | 984 | 97.87
3 | 140 | 769 | 76.09
3 | 141 | 899 | 78.33
3 | 142 | 1007 | 87.97
3 | 143 | 610 | 86.08
3 | 144 | 988 | 63.65
3 | 145 | 1066 | 67.61
3 | 146 | 748 | 81.41
3 | 147 | 840 | 73.97
3 | 148 | 858 | 67.83
3 | 149 | 667 | 76.18
3 | 150 | 678 | 76.89
3 | 151 | 577 | 99.96
3 | 152 | 553 | 75.66
3 | 153 | 969 | 76.22
3 | 154 | 794 | 94.15
3 | 155 | 543 | 93.27
3 | 156 | 1036 | 98.85
3 | 157 | 831 | 97.18
3 | 158 | 965 | 75.79
3 | 159 | 867 | 60.76
3 | 160 | 906 | 84.13
3 | 161 | 832 | 85.33
3 | 162 | 749 | 64.68
3 | 163 | 793 | 71.47
3 | 164 | 704 | 90.88
3 | 165 | 911 | 87.5
3 | 166 | 731 | 77.35
3 | 167 | 978 | 73.02
3 | 168 | 772 | 91.26
3 | 169 | 570 | 86.65
3 | 170 | 872 | 76.25
3 | 171 | 660 | 75.59
3 | 172 | 987 | 99.83
3 | 173 | 1014 | 91.94
3 | 174 | 906 | 93.57
3 | 175 | 728 | 96.74
3 | 176 | 589 | 97.72
3 | 177 | 585 | 96.58
3 | 178 | 671 | 75.5
3 | 179 | 717 | 74.6
3 | 180 | 861 | 60.71
3 | 181 | 796 | 63.8
3 | 182 | 556 | 78.25
3 | 183 | 550 | 86.73
3 | 184 | 572 | 90.82
3 | 185 | 806 | 64.73
3 | 186 | 1046 | 95.59
3 | 187 | 732 | 98.75
3 | 188 | 881 | 68.12
3 | 189 | 672 | 71.34
3 | 190 | 999 | 72.84
3 | 191 | 874 | 69.33
3 | 192 | 990 | 62.31
3 | 193 | 603 | 63.71
3 | 194 | 594 | 83.08
3 | 195 | 855 | 77.23
3 | 196 | 649 | 92.74
3 | 197 | 1069 | 82.65
3 | 198 | 838 | 88.94
3 | 199 | 818 | 90.98
3 | 200 | 814 | 61.42
3 | 201 | 1043 | 87.22
3 | 202 | 1029 | 66.89
3 | 203 | 544 | 73.76
3 | 204 | 1049 | 84.85
3 | 205 | 904 | 81.2
3 | 206 | 934 | 90.78
3 | 207 | 896 | 63.1
3 | 208 | 774 | 99.01
3 | 209 | 878 | 73.44
3 | 210 | 940 | 97.63
3 | 211 | 727 | 89.52
3 | 212 | 1026 | 65.59
3 | 213 | 841 | 73.88
3 | 214 | 720 | 90.93
3 | 215 | 832 | 98
3 | 216 | 941 | 88.58
3 | 217 | 561 | 60.79
3 | 218 | 1057 | 75.48
3 | 219 | 752 | 93.02
3 | 220 | 630 | 96.63
3 | 221 | 698 | 83.72
3 | 222 | 1045 | 62.51
3 | 223 | 843 | 60.12
3 | 224 | 1014 | 99.92
3 | 225 | 997 | 73.13
3 | 226 | 1055 | 75.09
3 | 227 | 577 | 66.43
3 | 228 | 674 | 69.29
3 | 229 | 879 | 69.24
3 | 230 | 1061 | 61.22
3 | 231 | 795 | 67.29
3 | 232 | 723 | 91.22
3 | 233 | 984 | 61.25
3 | 234 | 1070 | 65.52
3 | 235 | 554 | 67.91
3 | 236 | 752 | 63.56
3 | 237 | 912 | 82.48
3 | 238 | 810 | 80.43
3 | 239 | 546 | 86.52
3 | 240 | 912 | 95.36
3 | 241 | 813 | 77.94
3 | 242 | 585 | 93.83
3 | 243 | 632 | 79.43
3 | 244 | 938 | 78.09
3 | 245 | 620 | 67.78
3 | 246 | 685 | 92.64
3 | 247 | 608 | 98.76
3 | 248 | 773 | 86.2
3 | 249 | 771 | 73.5
4 | 0 | 475 | 90.23
4 | 1 | 827 | 99.68
4 | 2 | 751 | 61.75
4 | 3 | 528 | 73.27
4 | 4 | 590 | 60.6
4 | 5 | 599 | 77.3
4 | 6 | 829 | 80.66
4 | 7 | 668 | 68.69
4 | 8 | 594 | 63.42
4 | 9 | 701 | 71.52
4 | 10 | 500 | 67.67
4 | 11 | 471 | 97.13
4 | 12 | 496 | 71.27
4 | 13 | 674 | 74.2
4 | 14 | 603 | 82.34
4 | 15 | 528 | 72.37
4 | 16 | 796 | 64.15
4 | 17 | 759 | 83.59
4 | 18 | 466 | 80.39
4 | 19 | 548 | 80.7
4 | 20 | 631 | 76.14
4 | 21 | 857 | 79.43
4 | 22 | 548 | 82.47
4 | 23 | 752 | 80.53
4 | 24 | 850 | 65.4
4 | 25 | 678 | 95.52
4 | 26 | 550 | 77.04
4 | 27 | 726 | 90.41
4 | 28 | 637 | 90.83
4 | 29 | 601 | 87.06
4 | 30 | 766 | 64.02
4 | 31 | 584 | 64.12
4 | 32 | 820 | 77.47
4 | 33 | 626 | 86.35
4 | 34 | 449 | 93.3
4 | 35 | 624 | 60.57
4 | 36 | 505 | 77.67
4 | 37 | 639 | 93.25
4 | 38 | 754 | 84.61
4 | 39 | 480 | 62.38
4 | 40 | 671 | 66.13
4 | 41 | 640 | 95.64
4 | 42 | 468 | 74.84
4 | 43 | 491 | 79.06
4 | 44 | 541 | 64.15
4 | 45 | 715 | 80.41
4 | 46 | 558 | 84.27
4 | 47 | 666 | 68.85
4 | 48 | 796 | 92.35
4 | 49 | 704 | 76.84
4 | 50 | 593 | 65.11
4 | 51 | 623 | 88.01
4 | 52 | 740 | 60.79
4 | 53 | 494 | 92.11
4 | 54 | 752 | 73.44
4 | 55 | 777 | 87.17
4 | 56 | 823 | 61.6
4 | 57 | 815 | 92.38
4 | 58 | 611 | 90.25
4 | 59 | 730 | 81.35
4 | 60 | 696 | 71.62
4 | 61 | 676 | 73.3
4 | 62 | 489 | 87.44
4 | 63 | 510 | 63.53
4 | 64 | 837 | 81.28
4 | 65 | 774 | 70.13
4 | 66 | 478 | 71.85
4 | 67 | 790 | 91.45
4 | 68 | 724 | 60.53
4 | 69 | 501 | 80.33
4 | 70 | 501 | 62.78
4 | 71 | 795 | 92.88
4 | 72 | 701 | 74.33
4 | 73 | 664 | 70.62
4 | 74 | 654 | 68.4
4 | 75 | 442 | 66.74
4 | 76 | 698 | 66.78
4 | 77 | 522 | 75.33
4 | 78 | 683 | 81.38
4 | 79 | 710 | 65.98
4 | 80 | 765 | 67.48
4 | 81 | 682 | 64.72
4 | 82 | 615 | 76.18
4 | 83 | 677 | 72.35
4 | 84 | 805 | 72.96
4 | 85 | 664 | 89.43
4 | 86 | 746 | 78.34
4 | 87 | 453 | 94.27
4 | 88 | 745 | 62.3
4 | 89 | 618 | 71.09
4 | 90 | 666 | 70.34
4 | 91 | 609 | 95.97
4 | 92 | 799 | 78.76
4 | 93 | 515 | 69.49
4 | 94 | 594 | 79.1
4 | 95 | 572 | 99.53
4 | 96 | 814 | 87.35
4 | 97 | 542 | 73.15
4 | 98 | 588 | 97.07
4 | 99 | 580 | 70.68
4 | 100 | 704 | 83.65
4 | 101 | 644 | 92.63
4 | 102 | 698 | 81.7
4 | 103 | 652 | 85.52
4 | 104 | 739 | 79.86
4 | 105 | 833 | 65.01
4 | 106 | 774 | 77.47
4 | 107 | 809 | 97
4 | 108 | 451 | 91.94
4 | 109 | 654 | 83.35
4 | 110 | 455 | 70.05
4 | 111 | 854 | 98.46
4 | 112 | 655 | 94.9
4 | 113 | 590 | 65.82
4 | 114 | 711 | 74.06
4 | 115 | 535 | 96.18
4 | 116 | 719 | 63.36
4 | 117 | 563 | 97.62
4 | 118 | 567 | 93.8
4 | 119 | 525 | 93.54
4 | 120 | 664 | 70.73
4 | 121 | 769 | 72.17
4 | 122 | 756 | 60.59
4 | 123 | 671 | 96.61
4 | 124 | 742 | 62.54
4 | 125 | 512 | 88.47
4 | 126 | 776 | 80.86
4 | 127 | 702 | 94.29
4 | 128 | 771 | 68.24
4 | 129 | 564 | 88.09
4 | 130 | 729 | 86.03
4 | 131 | 645 | 85.51
4 | 132 | 815 | 70.6
4 | 133 | 748 | 77.69
4 | 134 | 833 | 97.99
4 | 135 | 869 | 82.12
4 | 136 | 598 | 73
4 | 137 | 579 | 62.08
4 | 138 | 488 | 93.43
4 | 139 | 558 | 87.93
4 | 140 | 801 | 92.22
4 | 141 | 739 | 68.11
4 | 142 | 537 | 65.66
4 | 143 | 824 | 62.77
4 | 144 | 516 | 98.12
4 | 145 | 590 | 90.75
4 | 146 | 700 | 64.51
4 | 147 | 603 | 65.02
4 | 148 | 708 | 81.31
4 | 149 | 696 | 81.01
4 | 150 | 833 | 62.57
4 | 151 | 823 | 86.88
4 | 152 | 610 | 96.16
4 | 153 | 730 | 98.63
4 | 154 | 795 | 90.71
4 | 155 | 640 | 73.64
4 | 156 | 842 | 98.79
4 | 157 | 621 | 73.21
4 | 158 | 717 | 85.91
4 | 159 | 870 | 91.7
4 | 160 | 524 | 78.47
4 | 161 | 631 | 93.64
4 | 162 | 588 | 61.52
4 | 163 | 769 | 99.4
4 | 164 | 607 | 85.53
4 | 165 | 704 | 98.32
4 | 166 | 606 | 62.92
4 | 167 | 502 | 80.9
4 | 168 | 636 | 90.17
4 | 169 | 479 | 67.82
4 | 170 | 452 | 70.78
4 | 171 | 595 | 65.01
4 | 172 | 610 | 83.91
4 | 173 | 722 | 86.71
4 | 174 | 869 | 79.73
4 | 175 | 714 | 89.54
4 | 176 | 713 | 99.02
4 | 177 | 464 | 62.68
4 | 178 | 604 | 91.93
4 | 179 | 583 | 86.13
4 | 180 | 570 | 71.14
4 | 181 | 845 | 68.8
4 | 182 | 553 | 83.09
4 | 183 | 573 | 71.28
4 | 184 | 436 | 66.57
4 | 185 | 564 | 88.94
4 | 186 | 444 | 82.71
4 | 187 | 456 | 96.67
4 | 188 | 814 | 97.79
4 | 189 | 496 | 76.05
4 | 190 | 652 | 80.85
4 | 191 | 801 | 94.76
4 | 192 | 778 | 79.83
4 | 193 | 656 | 80.05
4 | 194 | 829 | 90.38
4 | 195 | 512 | 95.59
4 | 196 | 474 | 74.59
4 | 197 | 503 | 84.32
4 | 198 | 474 | 76.99
4 | 199 | 645 | 86.33
4 | 200 | 850 | 71.61
4 | 201 | 579 | 68.95
4 | 202 | 747 | 97.99
4 | 203 | 575 | 77.23
4 | 204 | 500 | 81
4 | 205 | 681 | 94.04
4 | 206 | 675 | 66.96
4 | 207 | 471 | 85.99
4 | 208 | 635 | 68.05
4 | 209 | 483 | 67.8
4 | 210 | 466 | 82.68
4 | 211 | 437 | 77.13
4 | 212 | 616 | 78.69
4 | 213 | 612 | 91.84
4 | 214 | 568 | 69.05
4 | 215 | 662 | 73.68
4 | 216 | 495 | 71.4
4 | 217 | 835 | 60.09
4 | 218 | 528 | 86.69
4 | 219 | 587 | 95.61
4 | 220 | 737 | 83.23
4 | 221 | 460 | 87.96
4 | 222 | 589 | 97.73
4 | 223 | 596 | 72.96
4 | 224 | 675 | 96.49
4 | 225 | 753 | 84.61
4 | 226 | 628 | 71.82
4 | 227 | 766 | 70.75
4 | 228 | 554 | 97.39
4 | 229 | 518 | 74.23
4 | 230 | 511 | 74.49
4 | 231 | 727 | 89.04
4 | 232 | 689 | 89.09
4 | 233 | 809 | 80.93
4 | 234 | 792 | 98.24
4 | 235 | 650 | 83.22
4 | 236 | 674 | 79.12
4 | 237 | 785 | 76.96
4 | 238 | 807 | 82.27
4 | 239 | 691 | 88.23
4 | 240 | 820 | 64.42
4 | 241 | 815 | 95.88
4 | 242 | 559 | 98.4
4 | 243 | 515 | 64.67
4 | 244 | 457 | 67.68
4 | 245 | 560 | 89.32
4 | 246 | 861 | 98.99
4 | 247 | 561 | 75.86
4 | 248 | 797 | 94.16
4 | 249 | 867 | 60.53
5 | 0 | 1362 | 86.66
5 | 1 | 1144 | 91.86
5 | 2 | 1176 | 81.13
5 | 3 | 1477 | 77.78
5 | 4 | 1355 | 76.14
5 | 5 | 763 | 99.67
5 | 6 | 878 | 60.24
5 | 7 | 1059 | 77.17
5 | 8 | 1491 | 95.72
5 | 9 | 1497 | 78.62
5 | 10 | 889 | 88.42
5 | 11 | 1384 | 67.14
5 | 12 | 1222 | 78.08
5 | 13 | 1248 | 95.69
5 | 14 | 946 | 63.6
5 | 15 | 1136 | 85.98
5 | 16 | 1464 | 60.33
5 | 17 | 1436 | 87.43
5 | 18 | 1225 | 89.43
5 | 19 | 1135 | 78.63
5 | 20 | 1286 | 87.93
5 | 21 | 960 | 63.72
5 | 22 | 1091 | 66.3
5 | 23 | 900 | 70.75
5 | 24 | 1323 | 79.3
5 | 25 | 1070 | 92.98
5 | 26 | 1435 | 66.24
5 | 27 | 1417 | 65.61
5 | 28 | 1228 | 95.84
5 | 29 | 1015 | 69.34
5 | 30 | 1489 | 75.23
5 | 31 | 1462 | 93.22
5 | 32 | 1503 | 96.37
5 | 33 | 1049 | 79.42
5 | 34 | 1295 | 98.81
5 | 35 | 1228 | 81.51
5 | 36 | 1202 | 95.29
5 | 37 | 1350 | 99.51
5 | 38 | 920 | 65.67
5 | 39 | 1031 | 95.65
5 | 40 | 846 | 90.98
5 | 41 | 1308 | 83.62
5 | 42 | 1351 | 68.52
5 | 43 | 909 | 84.37
5 | 44 | 840 | 63.35
5 | 45 | 1123 | 88.86
5 | 46 | 848 | 93.02
5 | 47 | 965 | 61.08
5 | 48 | 1279 | 79.44
5 | 49 | 833 | 86.2
5 | 50 | 854 | 62.64
5 | 51 | 905 | 72.7
5 | 52 | 1074 | 90.6
5 | 53 | 1422 | 83.61
5 | 54 | 1363 | 90.99
5 | 55 | 1474 | 90.8
5 | 56 | 1006 | 77.53
5 | 57 | 1335 | 62.59
5 | 58 | 1361 | 83.3
5 | 59 | 1295 | 96.97
5 | 60 | 861 | 76.5
5 | 61 | 1295 | 80.23
5 | 62 | 1345 | 64.46
5 | 63 | 944 | 88.65
5 | 64 | 1138 | 65.14
5 | 65 | 1242 | 76.02
5 | 66 | 775 | 73.85
5 | 67 | 913 | 61.55
5 | 68 | 1274 | 96.06
5 | 69 | 758 | 85.75
5 | 70 | 1285 | 75.36
5 | 71 | 811 | 71.56
5 | 72 | 1242 | 83.82
5 | 73 | 1239 | 64.52
5 | 74 | 1204 | 86.32
5 | 75 | 1268 | 81.3
5 | 76 | 1239 | 73.42
5 | 77 | 1349 | 76.92
5 | 78 | 909 | 69.88
5 | 79 | 1501 | 95.95
5 | 80 | 1197 | 87.95
5 | 81 | 1397 | 63.92
5 | 82 | 786 | 62.92
5 | 83 | 1393 | 87.62
5 | 84 | 1422 | 88.39
5 | 85 | 1383 | 65.13
5 | 86 | 1188 | 85.17
5 | 87 | 1412 | 79.5
5 | 88 | 1458 | 60.47
5 | 89 | 968 | 98.91
5 | 90 | 974 | 75.04
5 | 91 | 1355 | 68.32
5 | 92 | 1015 | 91.42
5 | 93 | 1134 | 84.13
5 | 94 | 759 | 63.92
5 | 95 | 1463 | 87.81
5 | 96 | 1263 | 73.66
5 | 97 | 1330 | 64.25
5 | 98 | 1120 | 72.98
5 | 99 | 882 | 95.97
5 | 100 | 891 | 93.05
5 | 101 | 1203 | 87.67
5 | 102 | 929 | 75.09
5 | 103 | 933 | 65.46
5 | 104 | 1282 | 66.1
5 | 105 | 788 | 88.05
5 | 106 | 828 | 89.69
5 | 107 | 1458 | 69.08
5 | 108 | 1360 | 63.46
5 | 109 | 823 | 73.93
5 | 110 | 1509 | 68.97
5 | 111 | 1303 | 81.1
5 | 112 | 1286 | 76.33
5 | 113 | 1167 | 79.17
5 | 114 | 923 | 91.82
5 | 115 | 1205 | 60.87
5 | 116 | 1072 | 67.95
5 | 117 | 784 | 83.96
5 | 118 | 1379 | 65.02
5 | 119 | 795 | 85.91
5 | 120 | 1463 | 84.06
5 | 121 | 1212 | 90.88
5 | 122 | 1330 | 81.36
5 | 123 | 894 | 99.98
5 | 124 | 1397 | 94.15
5 | 125 | 1187 | 91.04
5 | 126 | 1170 | 80.6
5 | 127 | 1334 | 75.22
5 | 128 | 1306 | 99.82
5 | 129 | 759 | 62.71
5 | 130 | 1479 | 61.07
5 | 131 | 881 | 97.72
5 | 132 | 1293 | 76.72
5 | 133 | 1062 | 87.98
5 | 134 | 1061 | 79.03
5 | 135 | 781 | 72.54
5 | 136 | 1338 | 73.67
5 | 137 | 1309 | 72.52
5 | 138 | 1264 | 87.16
5 | 139 | 787 | 86.4
5 | 140 | 1473 | 75.3
5 | 141 | 1082 | 89.52
5 | 142 | 1071 | 65.11
5 | 143 | 776 | 85.82
5 | 144 | 1476 | 83.85
5 | 145 | 1104 | 80.84
5 | 146 | 1505 | 82.28
5 | 147 | 789 | 63.24
5 | 148 | 1039 | 91.53
5 | 149 | 931 | 96.66
